kind,N,trial,ms
almost_sorted,66400,1,0
almost_sorted,66400,2,0
almost_sorted,66400,3,0
almost_sorted,66400,4,0
almost_sorted,66400,5,0
almost_sorted,66400,6,0
almost_sorted,66400,7,1
almost_sorted,66500,1,0
almost_sorted,66500,2,0
almost_sorted,66500,3,0
almost_sorted,66500,4,0
almost_sorted,66500,5,0
almost_sorted,66500,6,0
almost_sorted,66500,7,0
almost_sorted,66600,1,0
almost_sorted,66600,2,0
almost_sorted,66600,3,0
almost_sorted,66600,4,0
almost_sorted,66600,5,0
almost_sorted,66600,6,0
almost_sorted,66600,7,0
almost_sorted,66700,1,0
almost_sorted,66700,2,0
almost_sorted,66700,3,0
almost_sorted,66700,4,0
almost_sorted,66700,5,0
almost_sorted,66700,6,0
almost_sorted,66700,7,0
almost_sorted,66800,1,0
almost_sorted,66800,2,0
almost_sorted,66800,3,0
almost_sorted,66800,4,0
almost_sorted,66800,5,0
almost_sorted,66800,6,0
almost_sorted,66800,7,0
almost_sorted,66900,1,0
almost_sorted,66900,2,0
almost_sorted,66900,3,0
almost_sorted,66900,4,0
almost_sorted,66900,5,0
almost_sorted,66900,6,0
almost_sorted,66900,7,1
almost_sorted,67000,1,0
almost_sorted,67000,2,0
almost_sorted,67000,3,0
almost_sorted,67000,4,0
almost_sorted,67000,5,0
almost_sorted,67000,6,0
almost_sorted,67000,7,0
almost_sorted,67100,1,0
almost_sorted,67100,2,0
almost_sorted,67100,3,0
almost_sorted,67100,4,0
almost_sorted,67100,5,0
almost_sorted,67100,6,0
almost_sorted,67100,7,0
almost_sorted,67200,1,0
almost_sorted,67200,2,0
almost_sorted,67200,3,0
almost_sorted,67200,4,0
almost_sorted,67200,5,0
almost_sorted,67200,6,0
almost_sorted,67200,7,0
almost_sorted,67300,1,0
almost_sorted,67300,2,0
almost_sorted,67300,3,0
almost_sorted,67300,4,0
almost_sorted,67300,5,0
almost_sorted,67300,6,0
almost_sorted,67300,7,0
almost_sorted,67400,1,1
almost_sorted,67400,2,0
almost_sorted,67400,3,0
almost_sorted,67400,4,0
almost_sorted,67400,5,0
almost_sorted,67400,6,0
almost_sorted,67400,7,0
almost_sorted,67500,1,0
almost_sorted,67500,2,0
almost_sorted,67500,3,0
almost_sorted,67500,4,0
almost_sorted,67500,5,0
almost_sorted,67500,6,0
almost_sorted,67500,7,0
almost_sorted,67600,1,0
almost_sorted,67600,2,0
almost_sorted,67600,3,0
almost_sorted,67600,4,0
almost_sorted,67600,5,1
almost_sorted,67600,6,0
almost_sorted,67600,7,0
almost_sorted,67700,1,0
almost_sorted,67700,2,0
almost_sorted,67700,3,0
almost_sorted,67700,4,0
almost_sorted,67700,5,0
almost_sorted,67700,6,0
almost_sorted,67700,7,0
almost_sorted,67800,1,0
almost_sorted,67800,2,0
almost_sorted,67800,3,0
almost_sorted,67800,4,0
almost_sorted,67800,5,0
almost_sorted,67800,6,0
almost_sorted,67800,7,0
almost_sorted,67900,1,0
almost_sorted,67900,2,0
almost_sorted,67900,3,0
almost_sorted,67900,4,0
almost_sorted,67900,5,0
almost_sorted,67900,6,0
almost_sorted,67900,7,0
almost_sorted,68000,1,0
almost_sorted,68000,2,0
almost_sorted,68000,3,0
almost_sorted,68000,4,0
almost_sorted,68000,5,0
almost_sorted,68000,6,0
almost_sorted,68000,7,0
almost_sorted,68100,1,1
almost_sorted,68100,2,0
almost_sorted,68100,3,0
almost_sorted,68100,4,0
almost_sorted,68100,5,0
almost_sorted,68100,6,0
almost_sorted,68100,7,0
almost_sorted,68200,1,0
almost_sorted,68200,2,0
almost_sorted,68200,3,0
almost_sorted,68200,4,0
almost_sorted,68200,5,0
almost_sorted,68200,6,0
almost_sorted,68200,7,0
almost_sorted,68300,1,0
almost_sorted,68300,2,0
almost_sorted,68300,3,0
almost_sorted,68300,4,0
almost_sorted,68300,5,0
almost_sorted,68300,6,0
almost_sorted,68300,7,0
almost_sorted,68400,1,1
almost_sorted,68400,2,0
almost_sorted,68400,3,0
almost_sorted,68400,4,0
almost_sorted,68400,5,0
almost_sorted,68400,6,0
almost_sorted,68400,7,0
almost_sorted,68500,1,0
almost_sorted,68500,2,0
almost_sorted,68500,3,0
almost_sorted,68500,4,0
almost_sorted,68500,5,0
almost_sorted,68500,6,0
almost_sorted,68500,7,0
almost_sorted,68600,1,1
almost_sorted,68600,2,0
almost_sorted,68600,3,0
almost_sorted,68600,4,0
almost_sorted,68600,5,0
almost_sorted,68600,6,0
almost_sorted,68600,7,0
almost_sorted,68700,1,1
almost_sorted,68700,2,0
almost_sorted,68700,3,0
almost_sorted,68700,4,0
almost_sorted,68700,5,0
almost_sorted,68700,6,0
almost_sorted,68700,7,0
almost_sorted,68800,1,0
almost_sorted,68800,2,0
almost_sorted,68800,3,0
almost_sorted,68800,4,0
almost_sorted,68800,5,0
almost_sorted,68800,6,0
almost_sorted,68800,7,0
almost_sorted,68900,1,1
almost_sorted,68900,2,0
almost_sorted,68900,3,0
almost_sorted,68900,4,0
almost_sorted,68900,5,0
almost_sorted,68900,6,0
almost_sorted,68900,7,0
almost_sorted,69000,1,1
almost_sorted,69000,2,0
almost_sorted,69000,3,1
almost_sorted,69000,4,0
almost_sorted,69000,5,0
almost_sorted,69000,6,0
almost_sorted,69000,7,0
almost_sorted,69100,1,1
almost_sorted,69100,2,1
almost_sorted,69100,3,1
almost_sorted,69100,4,0
almost_sorted,69100,5,1
almost_sorted,69100,6,1
almost_sorted,69100,7,1
almost_sorted,69200,1,3
almost_sorted,69200,2,1
almost_sorted,69200,3,1
almost_sorted,69200,4,4
almost_sorted,69200,5,1
almost_sorted,69200,6,1
almost_sorted,69200,7,1
almost_sorted,69300,1,1
almost_sorted,69300,2,1
almost_sorted,69300,3,1
almost_sorted,69300,4,0
almost_sorted,69300,5,1
almost_sorted,69300,6,1
almost_sorted,69300,7,1
almost_sorted,69400,1,2
almost_sorted,69400,2,1
almost_sorted,69400,3,1
almost_sorted,69400,4,1
almost_sorted,69400,5,1
almost_sorted,69400,6,1
almost_sorted,69400,7,1
almost_sorted,69500,1,1
almost_sorted,69500,2,1
almost_sorted,69500,3,1
almost_sorted,69500,4,1
almost_sorted,69500,5,1
almost_sorted,69500,6,1
almost_sorted,69500,7,1
almost_sorted,69600,1,1
almost_sorted,69600,2,1
almost_sorted,69600,3,2
almost_sorted,69600,4,1
almost_sorted,69600,5,1
almost_sorted,69600,6,1
almost_sorted,69600,7,1
almost_sorted,69700,1,1
almost_sorted,69700,2,1
almost_sorted,69700,3,0
almost_sorted,69700,4,1
almost_sorted,69700,5,1
almost_sorted,69700,6,1
almost_sorted,69700,7,1
almost_sorted,69800,1,1
almost_sorted,69800,2,1
almost_sorted,69800,3,1
almost_sorted,69800,4,1
almost_sorted,69800,5,2
almost_sorted,69800,6,2
almost_sorted,69800,7,1
almost_sorted,69900,1,1
almost_sorted,69900,2,1
almost_sorted,69900,3,1
almost_sorted,69900,4,1
almost_sorted,69900,5,1
almost_sorted,69900,6,1
almost_sorted,69900,7,0
almost_sorted,70000,1,1
almost_sorted,70000,2,0
almost_sorted,70000,3,0
almost_sorted,70000,4,0
almost_sorted,70000,5,0
almost_sorted,70000,6,0
almost_sorted,70000,7,0
almost_sorted,70100,1,1
almost_sorted,70100,2,0
almost_sorted,70100,3,0
almost_sorted,70100,4,1
almost_sorted,70100,5,1
almost_sorted,70100,6,1
almost_sorted,70100,7,0
almost_sorted,70200,1,1
almost_sorted,70200,2,0
almost_sorted,70200,3,0
almost_sorted,70200,4,0
almost_sorted,70200,5,0
almost_sorted,70200,6,0
almost_sorted,70200,7,0
almost_sorted,70300,1,1
almost_sorted,70300,2,0
almost_sorted,70300,3,0
almost_sorted,70300,4,0
almost_sorted,70300,5,0
almost_sorted,70300,6,0
almost_sorted,70300,7,0
almost_sorted,70400,1,1
almost_sorted,70400,2,0
almost_sorted,70400,3,0
almost_sorted,70400,4,0
almost_sorted,70400,5,0
almost_sorted,70400,6,0
almost_sorted,70400,7,0
almost_sorted,70500,1,1
almost_sorted,70500,2,0
almost_sorted,70500,3,0
almost_sorted,70500,4,0
almost_sorted,70500,5,1
almost_sorted,70500,6,0
almost_sorted,70500,7,1
almost_sorted,70600,1,1
almost_sorted,70600,2,0
almost_sorted,70600,3,1
almost_sorted,70600,4,1
almost_sorted,70600,5,0
almost_sorted,70600,6,1
almost_sorted,70600,7,0
almost_sorted,70700,1,1
almost_sorted,70700,2,0
almost_sorted,70700,3,0
almost_sorted,70700,4,1
almost_sorted,70700,5,0
almost_sorted,70700,6,0
almost_sorted,70700,7,0
almost_sorted,70800,1,1
almost_sorted,70800,2,0
almost_sorted,70800,3,0
almost_sorted,70800,4,0
almost_sorted,70800,5,0
almost_sorted,70800,6,1
almost_sorted,70800,7,1
almost_sorted,70900,1,1
almost_sorted,70900,2,0
almost_sorted,70900,3,0
almost_sorted,70900,4,0
almost_sorted,70900,5,0
almost_sorted,70900,6,0
almost_sorted,70900,7,0
almost_sorted,71000,1,0
almost_sorted,71000,2,0
almost_sorted,71000,3,0
almost_sorted,71000,4,0
almost_sorted,71000,5,0
almost_sorted,71000,6,0
almost_sorted,71000,7,0
almost_sorted,71100,1,1
almost_sorted,71100,2,1
almost_sorted,71100,3,1
almost_sorted,71100,4,0
almost_sorted,71100,5,0
almost_sorted,71100,6,0
almost_sorted,71100,7,0
almost_sorted,71200,1,1
almost_sorted,71200,2,0
almost_sorted,71200,3,0
almost_sorted,71200,4,0
almost_sorted,71200,5,0
almost_sorted,71200,6,0
almost_sorted,71200,7,0
almost_sorted,71300,1,1
almost_sorted,71300,2,0
almost_sorted,71300,3,0
almost_sorted,71300,4,1
almost_sorted,71300,5,1
almost_sorted,71300,6,0
almost_sorted,71300,7,0
almost_sorted,71400,1,1
almost_sorted,71400,2,0
almost_sorted,71400,3,0
almost_sorted,71400,4,0
almost_sorted,71400,5,0
almost_sorted,71400,6,0
almost_sorted,71400,7,0
almost_sorted,71500,1,1
almost_sorted,71500,2,0
almost_sorted,71500,3,0
almost_sorted,71500,4,0
almost_sorted,71500,5,0
almost_sorted,71500,6,0
almost_sorted,71500,7,1
almost_sorted,71600,1,1
almost_sorted,71600,2,0
almost_sorted,71600,3,1
almost_sorted,71600,4,1
almost_sorted,71600,5,0
almost_sorted,71600,6,1
almost_sorted,71600,7,0
almost_sorted,71700,1,1
almost_sorted,71700,2,0
almost_sorted,71700,3,0
almost_sorted,71700,4,0
almost_sorted,71700,5,0
almost_sorted,71700,6,0
almost_sorted,71700,7,0
almost_sorted,71800,1,1
almost_sorted,71800,2,0
almost_sorted,71800,3,1
almost_sorted,71800,4,1
almost_sorted,71800,5,1
almost_sorted,71800,6,1
almost_sorted,71800,7,0
almost_sorted,71900,1,1
almost_sorted,71900,2,0
almost_sorted,71900,3,0
almost_sorted,71900,4,0
almost_sorted,71900,5,0
almost_sorted,71900,6,0
almost_sorted,71900,7,0
almost_sorted,72000,1,1
almost_sorted,72000,2,0
almost_sorted,72000,3,0
almost_sorted,72000,4,1
almost_sorted,72000,5,1
almost_sorted,72000,6,1
almost_sorted,72000,7,0
almost_sorted,72100,1,1
almost_sorted,72100,2,0
almost_sorted,72100,3,0
almost_sorted,72100,4,0
almost_sorted,72100,5,0
almost_sorted,72100,6,0
almost_sorted,72100,7,0
almost_sorted,72200,1,1
almost_sorted,72200,2,0
almost_sorted,72200,3,0
almost_sorted,72200,4,1
almost_sorted,72200,5,0
almost_sorted,72200,6,0
almost_sorted,72200,7,0
almost_sorted,72300,1,1
almost_sorted,72300,2,0
almost_sorted,72300,3,0
almost_sorted,72300,4,0
almost_sorted,72300,5,0
almost_sorted,72300,6,0
almost_sorted,72300,7,0
almost_sorted,72400,1,1
almost_sorted,72400,2,0
almost_sorted,72400,3,0
almost_sorted,72400,4,0
almost_sorted,72400,5,0
almost_sorted,72400,6,0
almost_sorted,72400,7,0
almost_sorted,72500,1,1
almost_sorted,72500,2,0
almost_sorted,72500,3,0
almost_sorted,72500,4,0
almost_sorted,72500,5,0
almost_sorted,72500,6,0
almost_sorted,72500,7,0
almost_sorted,72600,1,1
almost_sorted,72600,2,0
almost_sorted,72600,3,1
almost_sorted,72600,4,1
almost_sorted,72600,5,0
almost_sorted,72600,6,0
almost_sorted,72600,7,0
almost_sorted,72700,1,1
almost_sorted,72700,2,0
almost_sorted,72700,3,0
almost_sorted,72700,4,0
almost_sorted,72700,5,0
almost_sorted,72700,6,0
almost_sorted,72700,7,0
almost_sorted,72800,1,1
almost_sorted,72800,2,1
almost_sorted,72800,3,1
almost_sorted,72800,4,0
almost_sorted,72800,5,0
almost_sorted,72800,6,0
almost_sorted,72800,7,0
almost_sorted,72900,1,1
almost_sorted,72900,2,1
almost_sorted,72900,3,0
almost_sorted,72900,4,0
almost_sorted,72900,5,1
almost_sorted,72900,6,0
almost_sorted,72900,7,0
almost_sorted,73000,1,1
almost_sorted,73000,2,0
almost_sorted,73000,3,1
almost_sorted,73000,4,0
almost_sorted,73000,5,1
almost_sorted,73000,6,0
almost_sorted,73000,7,0
almost_sorted,73100,1,1
almost_sorted,73100,2,1
almost_sorted,73100,3,0
almost_sorted,73100,4,0
almost_sorted,73100,5,0
almost_sorted,73100,6,0
almost_sorted,73100,7,0
almost_sorted,73200,1,1
almost_sorted,73200,2,1
almost_sorted,73200,3,0
almost_sorted,73200,4,0
almost_sorted,73200,5,0
almost_sorted,73200,6,1
almost_sorted,73200,7,0
almost_sorted,73300,1,1
almost_sorted,73300,2,0
almost_sorted,73300,3,0
almost_sorted,73300,4,0
almost_sorted,73300,5,0
almost_sorted,73300,6,0
almost_sorted,73300,7,0
almost_sorted,73400,1,1
almost_sorted,73400,2,0
almost_sorted,73400,3,0
almost_sorted,73400,4,1
almost_sorted,73400,5,0
almost_sorted,73400,6,1
almost_sorted,73400,7,0
almost_sorted,73500,1,1
almost_sorted,73500,2,0
almost_sorted,73500,3,1
almost_sorted,73500,4,0
almost_sorted,73500,5,1
almost_sorted,73500,6,0
almost_sorted,73500,7,0
almost_sorted,73600,1,1
almost_sorted,73600,2,0
almost_sorted,73600,3,1
almost_sorted,73600,4,0
almost_sorted,73600,5,1
almost_sorted,73600,6,1
almost_sorted,73600,7,0
almost_sorted,73700,1,1
almost_sorted,73700,2,0
almost_sorted,73700,3,1
almost_sorted,73700,4,0
almost_sorted,73700,5,1
almost_sorted,73700,6,1
almost_sorted,73700,7,1
almost_sorted,73800,1,1
almost_sorted,73800,2,0
almost_sorted,73800,3,1
almost_sorted,73800,4,1
almost_sorted,73800,5,0
almost_sorted,73800,6,0
almost_sorted,73800,7,0
almost_sorted,73900,1,1
almost_sorted,73900,2,0
almost_sorted,73900,3,0
almost_sorted,73900,4,1
almost_sorted,73900,5,1
almost_sorted,73900,6,1
almost_sorted,73900,7,1
almost_sorted,74000,1,1
almost_sorted,74000,2,0
almost_sorted,74000,3,0
almost_sorted,74000,4,0
almost_sorted,74000,5,0
almost_sorted,74000,6,0
almost_sorted,74000,7,0
almost_sorted,74100,1,1
almost_sorted,74100,2,1
almost_sorted,74100,3,1
almost_sorted,74100,4,1
almost_sorted,74100,5,0
almost_sorted,74100,6,1
almost_sorted,74100,7,0
almost_sorted,74200,1,1
almost_sorted,74200,2,1
almost_sorted,74200,3,1
almost_sorted,74200,4,0
almost_sorted,74200,5,0
almost_sorted,74200,6,0
almost_sorted,74200,7,0
almost_sorted,74300,1,1
almost_sorted,74300,2,1
almost_sorted,74300,3,1
almost_sorted,74300,4,1
almost_sorted,74300,5,1
almost_sorted,74300,6,0
almost_sorted,74300,7,0
almost_sorted,74400,1,1
almost_sorted,74400,2,0
almost_sorted,74400,3,1
almost_sorted,74400,4,0
almost_sorted,74400,5,1
almost_sorted,74400,6,0
almost_sorted,74400,7,0
almost_sorted,74500,1,1
almost_sorted,74500,2,0
almost_sorted,74500,3,0
almost_sorted,74500,4,1
almost_sorted,74500,5,0
almost_sorted,74500,6,1
almost_sorted,74500,7,0
almost_sorted,74600,1,1
almost_sorted,74600,2,0
almost_sorted,74600,3,1
almost_sorted,74600,4,0
almost_sorted,74600,5,0
almost_sorted,74600,6,0
almost_sorted,74600,7,0
almost_sorted,74700,1,1
almost_sorted,74700,2,1
almost_sorted,74700,3,0
almost_sorted,74700,4,0
almost_sorted,74700,5,0
almost_sorted,74700,6,1
almost_sorted,74700,7,1
almost_sorted,74800,1,1
almost_sorted,74800,2,0
almost_sorted,74800,3,1
almost_sorted,74800,4,0
almost_sorted,74800,5,0
almost_sorted,74800,6,0
almost_sorted,74800,7,1
almost_sorted,74900,1,1
almost_sorted,74900,2,1
almost_sorted,74900,3,1
almost_sorted,74900,4,1
almost_sorted,74900,5,0
almost_sorted,74900,6,0
almost_sorted,74900,7,1
almost_sorted,75000,1,1
almost_sorted,75000,2,1
almost_sorted,75000,3,1
almost_sorted,75000,4,1
almost_sorted,75000,5,0
almost_sorted,75000,6,0
almost_sorted,75000,7,1
almost_sorted,75100,1,1
almost_sorted,75100,2,0
almost_sorted,75100,3,1
almost_sorted,75100,4,0
almost_sorted,75100,5,1
almost_sorted,75100,6,1
almost_sorted,75100,7,0
almost_sorted,75200,1,1
almost_sorted,75200,2,1
almost_sorted,75200,3,1
